Instances,smodels/default-n1,claspInternal/crafted-n1,cmodels/default-n1
ASPExtended/hardwareASP/hard_inst_12_12_22669.gr.gz,900,900,29.5101
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/dimitri_yorick.51.steps.11.asp.gz,592.179,0.327008,0.866496
ASPExtended/planning/comm/p19.lp-53-150.sm.gz,900,58.1741,14.4574
ASPExtended/searchTest-verbose/stv_sequence4-ss3.lp.gz,900,36.3842,503.64
ASPExtended/planning/coins/coins15.lp-23-1273.sm.gz,900,332.085,900
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a7.3.0.tweaked.3.asp.gz,112.039,0.226169,55.906
ASPExtended/planning/dispose/p03_02.lp-19-7213.sm.gz,900,900,84.4395
ASPExtended/RicochetRobots/rr01-08.sm.gz,900,736.955,351.274
ASPExtended/CarSequencing/001.benchmark2_7classes.dlv.dat.lp.lp.gz,0.0342029,0.0213251,0.354313
ASPExtended/RicochetRobots/rr02-07.sm.gz,900,308.351,78.8687
ASPExtended/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_21_150_1235870252_0_k=6_v=5_e=25_sat.gph.gz,0.131692,0.061451,2.23231
ASPExtended/SolitaireBackward2/t27.3.dat.lp.gz,900,2.27082,0.397917
ASPExtended/ASP-Comp-2011-Lparse/22-HanoiTower/40-hanoi_tower-80-0.asp.gz,900,707.614,468.363
ASPExtended/SolitaireForward/solitare_forward_t27.lp.lp.gz,782.077,0.207413,0.930563
ASPExtended/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/41-multi_context_system_querying-0-0.asp.gz,2.0458,1.1492,1.33732
ASPExtended/hardwareASP/hard_inst_9_11_26832.gr.gz,900,900,74.8127
ASPExtended/hardwareASP/hard_inst_5_9_11305.gr.gz,900,295.981,5.70152
ASPExtended/hardwareASP/hard_inst_5_7_9302.gr.gz,900,128.335,5.83813
ASPExtended/hardwareASP/hard_inst_12_5_16511.gr.gz,900,900,130.845
ASPExtended/laby/laby_15_15_20.lp.gz,900,0.695389,8.82893
ASPExtended/planning/dispose/p03_04.lp-20-20100.sm.gz,900,900,900
ASPExtended/planning/comm/p09.lp-29-197.sm.gz,900,42.7211,430.422
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.20_unsat.data.gz,900,2.26659,20.8937
ASPExtended/ASP-Comp-2011-Lparse/26-Solitaire/24-solitaire-50-0.asp.gz,900,849.94,26.9926
ASPExtended/hardwareASP/hard_inst_5_12_32132.gr.gz,900,900,10.104
ASPExtended/SchurNumbers/15.1.schur.sm.gz,900,6.41424,110.475
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=18-height=18-density=0.01-run=2.gz,900,900,900
ASPExtended/planning/dispose/p03_03.lp-16-633.sm.gz,900,524.683,31.1164
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_21_21_18.lp.gz,900,900,95.5851
ASPExtended/laby/laby_18_18_09.lp.gz,900,900,900
ASPExtended/RicochetRobots/robo33.lp.gz,900,140.02,15.0832
ASPExtended/ASP-Comp-2007-Lparse/SLparse/CarSequencing/benchmark1_15classes.dlv.dat.lp.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_11_5_6587.gr.gz,900,900,84.0501
ASPExtended/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,900,0.0797019,14.5229
ASPExtended/hardwareASP/hard_inst_10_8_8756.gr.gz,900,900,103.818
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g5_s5.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko014.lp-20-7662.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=9-height=9-colours=6.gz,49.3436,0.155419,82.6095
ASPExtended/planning/coins/coins11.lp-25-15366.sm.gz,900,900,900
ASPExtended/laby/laby_16_16_20.lp.gz,28.573,4.14459,38.372
ASPExtended/ASP-Comp-2007-Lparse/SLparse/15-PuzzleCompetition/15-puzzle.init6.gz,900,32.8763,98.7085
ASPExtended/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=4_l=3_unsat.gph.gz,0.871533,0.0208181,0.239069
ASPExtended/planning/comm/p15.lp-36-112.sm.gz,900,106.511,900
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.20.schur.lp.gz,1.75626,0.107371,0.248266
ASPExtended/laby/laby_17_17_13.lp.gz,900,547.653,900
ASPExtended/HamiltonianPath/gryzzles.35.lp.gz,0.419827,0.0318489,0.166668
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SolitaireBackward2/t23.dat.gz,900,0.213545,1.07004
ASPExtended/laby/laby_11_11_20.lp.gz,900,39.3418,84.3056
ASPExtended/laby/laby_20_20_09.lp.gz,900,900,95.098
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721332568.dat.gz,27.8666,4.24357,10.541
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.10.schur.lp.gz,900,9.86607,8.08844
ASPExtended/Sokoban-Hard/handmade_soko035.lp-28-4960.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=130-density=0.1-instance=4.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/CarSequencing/001.benchmark1_18classes.dlv.dat.lp.gz,900,900,900
ASPExtended/laby/laby_19_19_12.lp.gz,900,900,214.463
ASPExtended/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.12.x.12.r.4.274529373.784913.data_k=4_l=4_sat.gph.gz,0.413554,0.0496249,0.862221
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_7.lp.gz,97.6952,0.020269,0.425055
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.37_7.lp.gz,322.612,30.9279,30.5098
ASPExtended/planning/comm/p19.lp-60-20100.sm.gz,900,900,14.8625
ASPExtended/ggp/peg_bugfixed.gdlclingo.pl.gr.gz,900,900,900
ASPExtended/ASP-Comp-2011-Lparse/26-Solitaire/17-solitaire-50-0.asp.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,900,122.42,251.582
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727050284_0.gph.lp.gz,77.1085,1.19147,7.72433
ASPExtended/Synthesis/mutex2IDFD.sm.gz,0.012821,0.0111721,0.025457
ASPExtended/RicochetRobots/robo39.lp.gz,900,532.788,26.3116
ASPExtended/laby/laby_13_13_05.lp.gz,900,396.629,138.555
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_19_19_15.lp.gz,900,369.319,72.6845
ASPExtended/ASP-Comp-2011-Lparse/22-HanoiTower/10-hanoi_tower-29-0.asp.gz,900,56.627,6.93637
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in3.gz,0.206314,0.166111,3.94279
ASPExtended/planning/dispose/p03_08.lp-14-409.sm.gz,900,24.7796,4.00803
ASPExtended/ASP-Comp-2011-Lparse/20-Numberlink/62-numberlink-0-0.asp.gz,900,1.19717,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g5_s4.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.16.x.16.b.10.a.20_unsat.data.gz,900,1.3352,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/searchTest-plain/stp_sequence2-ss1.gz,1.4852,0.751819,2.03832
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/16-sokoban_decision-0-0.asp.gz,399.711,3.69523,9.95646
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721325949.dat.gz,1.59583,0.750669,0.880782
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/altair1.16.asp.gz,0.206402,0.110038,10.6815
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,0.0258071,0.0185421,0.08631
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g4_s2.dlv.dat.lp.lp.gz,0.0215561,0.015176,0.041952
ASPExtended/laby/laby_15_15_19.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=10-height=10-density=0.01-run=4.gz,17.1245,0.0177141,0.023377
ASPExtended/SolitaireBackward2/t27.2.dat.lp.gz,900,7.82108,0.831439
ASPExtended/CarSequencing/benchmark3_11classes.dlv.dat.lp.lp.gz,0.052664,0.0227541,0.958063
ASPExtended/RicochetRobots/rr08-09.sm.gz,900,900,877.65
ASPExtended/laby/laby_13_13_17.lp.gz,1.67205,0.472946,3.55033
ASPExtended/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in7.gz,35.4489,3.01527,900
ASPExtended/laby/laby_10_10_11.lp.gz,2.79515,0.463877,1.80035
ASPExtended/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_100_800_1155012316_11.gph.gz,0.573899,0.0324609,0.212564
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.44.asp.gz,0.0711219,0.04233,0.426995
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_14.gph.gz,900,4.16038,900
ASPExtended/planning/comm/p17.lp-49-1709.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_7_8_27873.gr.gz,900,900,19.4954
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Factoring/fact.grnd.sat.24.gz,0.329209,0.0797301,0.102342
ASPExtended/ggp/hanoi7_bugfix.gdlclingo.pl.gr.gz,900,900,900
ASPExtended/ASP-Comp-2011-Lparse/13-DisjunctiveScheduling/10-disjunctive_scheduling-205-0.asp.gz,900,15.7455,462.129
ASPExtended/ASP-Comp-2007-Lparse/SLparse/BlockedN-QueensCompetition/156.48.1960.36.1721326970.dat.data.gz,8.25337,5.19869,7.98805
ASPExtended/hardwareASP/hard_inst_11_9_3692.gr.gz,900,900,173.663
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_70_250_1235844252_0_k=13_sat.gph.gz,436.709,1.09709,6.565
ASPExtended/hardwareASP/hard_inst_10_9_10448.gr.gz,900,900,150.106
ASPExtended/laby/laby_22_22_05.lp.gz,900,900,900
ASPExtended/gridpuzzle/heyawake-4.lp.lp.gz,1.40011,0.56925,2.24223
ASPExtended/SolitaireBackward/solitare_backward_t17_p18.lp.lp.gz,900,0.115338,17.7402
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in2.gz,0.0217801,0.017485,0.0642631
ASPExtended/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in9.gz,900,9.27029,900
ASPExtended/Fastfood/a7.3.5.sm.gz,8.45132,0.0274241,0.670889
ASPExtended/hardwareASP/hard_inst_6_5_19930.gr.gz,900,211.967,5.67832
ASPExtended/planning/dispose/p03_01.lp-17-597.sm.gz,900,466.756,74.0622
ASPExtended/planning/comm/p12.lp-31-113.sm.gz,900,25.9802,900
ASPExtended/HamiltonClumpy/18/clumpy-18x18_08.sm.gz,900,0.726924,13.6973
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00675.13.gz,2.69209,0.267704,0.244534
ASPExtended/searchTest-plain/stp_sequence2-ss2.lp.gz,5.70412,0.993864,75.3679
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SolitaireBackward/solitare_backward_t20_p21.lp.gz,900,0.354285,44.6334
ASPExtended/hardwareASP/hard_inst_10_11_23622.gr.gz,900,900,169.343
ASPExtended/Sokoban-Hard/handmade_soko022.lp-19-4229.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko020.lp-29-710.sm.gz,900,71.9013,900
ASPExtended/laby/laby_10_10_09.lp.gz,900,325.216,170.046
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.14.schur.lp.gz,900,213.189,480.182
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_5.lp.gz,8.27356,0.0165909,0.408668
ASPExtended/RicochetRobots/rr01-09.sm.gz,900,249.026,900
ASPExtended/hardwareASP/hard_inst_5_9_2653.gr.gz,900,234.854,6.40823
ASPExtended/SchurCompetition/20.9.schur.lp.gz,0.284187,0.155935,0.459477
ASPExtended/hardwareASP/hard_inst_10_12_3879.gr.gz,900,900,183.928
ASPExtended/BoundedSpanningTree/122_rand_35_250_1700164334_0.gph.lp.gz,18.9456,0.543469,4.90332
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=30.gz,900,900,11.1068
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,0.014174,0.0118909,0.0750119
ASPExtended/planning/dispose/p03_03.lp-21-20100.sm.gz,900,900,900
ASPExtended/SolitaireBackward2/t23.dat.lp.gz,635.421,0.15836,0.427025
ASPExtended/ASP-Comp-2011-Lparse/33-MazeGeneration/10-maze_generation-0-0.asp.gz,4.38365,1.8325,7.55531
ASPExtended/BoundedSpanningTree/122_rand_35_250_1700137959_0.gph.lp.gz,18.0893,0.569955,4.97007
ASPExtended/planning/comm/p12.lp-33-728.sm.gz,900,46.9438,900
ASPExtended/planning/dispose/p02_10.lp-17-1087.sm.gz,900,900,17.863
ASPExtended/laby/laby_12_12_15.lp.gz,900,1.8617,6.10811
ASPExtended/ASP-Comp-2011-Lparse/13-DisjunctiveScheduling/09-disjunctive_scheduling-183-0.asp.gz,900,12.463,476.978
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=8.sm.gz,5.14212,0.110925,6.95284
ASPExtended/laby/laby_10_10_02.lp.gz,900,0.964921,1.91575
ASPExtended/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=2.sm.gz,900,900,900
ASPExtended/laby/laby_12_12_02.lp.gz,101.922,1.28075,2.80039
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in1.gz,0.0391079,0.0161971,0.0785509
ASPExtended/ASP-Comp-2009-Lparse/CompChannelRouting/channelRoute.in7.gz,2.03211,0.103864,0.595996
ASPExtended/planning/dispose/p03_02.lp-17-896.sm.gz,900,900,201.722
ASPExtended/hardwareASP/hard_inst_7_5_10755.gr.gz,900,900,10.4977
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.43.asp.gz,0.177972,0.15441,1.75482
ASPExtended/laby/laby_21_21_18.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_14.lp.gz,900,3.93818,900
ASPExtended/HamiltonianCycle/rand_100_800_1155012316_4.gph.lp.gz,900,0.0345579,0.346932
ASPExtended/gridpuzzle/masyu-6.lp.lp.gz,3.76451,2.84542,4.51739
ASPExtended/laby/laby_16_16_06.lp.gz,900,900,900
ASPExtended/planning/coins/coins14.lp-26-20100.sm.gz,900,900,900
ASPExtended/planning/comm/p04.lp-27-4440.sm.gz,900,900,22.5285
ASPExtended/Synthesis/mutex2AsyncNondet.sm.gz,0.072014,0.020358,0.073863
ASPExtended/Sokoban-Hard/handmade_soko034.lp-15-953.sm.gz,900,549.505,627.671
ASPExtended/hardwareASP/hard_inst_11_7_23062.gr.gz,900,900,130.389
ASPExtended/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=1.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_6.lp.gz,483.27,0.105979,27.1897
ASPExtended/hardwareASP/hard_inst_10_7_26892.gr.gz,900,900,83.9567
ASPExtended/SchurCompetition/20.20.schur.lp.gz,3.92707,0.245104,0.617162
ASPExtended/ASP-Comp-2011-Lparse/17-Labyrinth/028-labyrinth-12-0.asp.gz,900,10.3064,35.0881
ASPExtended/CarSequencing/benchmark1_14classes.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2011-Lparse/25-GraphColouring/60-graph_colouring-150-0.asp.gz,900,900,449.169
ASPExtended/SolitaireForward/solitare_forward_t39.lp.lp.gz,900,900,900
ASPExtended/HamiltonClumpy/21/clumpy-21x21_10.sm.gz,900,1.90158,47.0483
ASPExtended/SchurCompetition/20.15.schur.lp.gz,900,0.759089,1.60664
ASPExtended/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,900,273.469,519.979
ASPExtended/HamiltonianCycle/rand_200_1800_1154991214_11.gph.lp.gz,900,0.077181,5.65541
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976049584.dat.data.gz,183.063,0.0123609,0.714378
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721246615.dat.gz,86.5453,10.7685,27.9661
ASPExtended/planning/comm/p10.lp-34-1158.sm.gz,900,470.445,900
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init2.gz,900,90.4785,68.417
ASPExtended/HamiltonianCycle/rand_100_800_1155012316_10.gph.lp.gz,900,0.0336779,0.619588
ASPExtended/planning/comm/p13.lp-35-1260.sm.gz,900,54.3047,900
ASPExtended/SolitaireBackward2/t31.dat.lp.gz,900,900,47.8635
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.12.x.12.b.5.a.15_unsat.data.gz,900,12.6826,430.935
ASPExtended/Sokoban-Hard/handmade_soko045.lp-17-20100.sm.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g4_s3.dlv.dat.lp.lp.gz,0.0212,0.019746,0.0511049
ASPExtended/SolitaireForward/solitare_forward_t10.lp.lp.gz,0.473955,0.060056,0.288497
ASPExtended/Factoring/fact.grnd.sat.10.lp.gz,0.112995,0.0205721,0.0189211
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721310106.dat.gz,36.9773,0.764143,8.73448
ASPExtended/SchurCompetition/20.13.schur.lp.gz,900,0.372976,0.88643
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.5.schur.lp.gz,900,6.2011,90.4791
ASPExtended/gridpuzzle/masyu-1.lp.lp.gz,3.50257,2.83708,5.46647
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.18.schur.lp.gz,900,1.08096,1.89059
ASPExtended/HamiltonClumpy/21/clumpy-21x21_03.sm.gz,900,0.99347,174.227
ASPExtended/searchTest-plain/stp_sequence3-ss1.lp.gz,3.03762,1.97307,3.93973
ASPExtended/ASP-Comp-2011-Lparse/33-MazeGeneration/47-maze_generation-0-0.asp.gz,50.7434,1.25063,0.998516
ASPExtended/ggp/pancakes88.gdlclingo.pl.gr.gz,38.9251,85.1687,37.2968
ASPExtended/Sokoban-Hard/handmade_soko026.lp-21-14392.sm.gz,900,900,900
ASPExtended/RicochetRobots/robo2.lp.gz,900,595.992,14.7893
ASPExtended/planning/coins/coins09.lp-21-9252.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.11.schur.lp.gz,900,7.48766,10.0141
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_80_500_1235848939_0_k=9_sat.gph.gz,23.9708,117.797,260.838
ASPExtended/SchurNumbers/15.16.schur.sm.gz,900,41.1819,290.842
ASPExtended/CarSequencing/benchmark3_5classes.dlv.dat.lp.lp.gz,0.0201141,0.061721,0.168149
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872951076_0.gph.lp.gz,900,0.286762,1.4171
ASPExtended/Sokoban-Hard/handmade_soko031.lp-19-6023.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=9-height=9-colours=13.gz,62.6631,0.25142,40.2546
ASPExtended/RicochetRobots/rr13-05.sm.gz,595.786,19.3432,10.4082
ASPExtended/HamiltonClumpy/08/clumpy-08x08_04.sm.gz,0.0214039,0.0177,0.028322
ASPExtended/ggp/queens.gdlclingo.pl.gr.gz,900,1.06902,6.29858
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_22_22_19.lp.gz,900,4.23464,32.0495
ASPExtended/Sokoban-Hard/handmade_soko047.lp-20-7483.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,900,123.061,900
ASPExtended/SchurCompetition/20.11.schur.lp.gz,900,6.09658,13.0857
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_0.lp.gz,0.12523,0.0209039,244.519
ASPExtended/planning/dispose/p03_10.lp-19-20100.sm.gz,900,900,319.027
ASPExtended/hardwareASP/hard_inst_6_11_20080.gr.gz,900,900,14.2898
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.20.lp.gz,0.250077,0.045739,0.108696
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a7.3.3.tweaked.3.asp.gz,122.814,0.228205,55.3471
ASPExtended/SchurCompetition/20.6.schur.lp.gz,900,0.837839,1.46757
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=15-height=15-density=0.01-run=5.gz,0.0556171,0.0229861,0.0484269
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g2_s3.dlv.dat.lp.lp.gz,0.0259669,0.0112161,0.019285
ASPExtended/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.83_7.gz,900,13.38,3.12743
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.16.schur.lp.gz,900,32.7524,14.601
ASPExtended/planning/dispose/p03_01.lp-15-220.sm.gz,900,23.5428,8.75177
ASPExtended/laby/laby_20_20_02.lp.gz,900,900,900
ASPExtended/HamiltonClumpy/18/clumpy-18x18_02.sm.gz,1.88873,0.065446,1.10785
ASPExtended/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence4-ss2.gz,12.3901,4.73683,108.636
ASPExtended/SolitaireBackward2/t25.dat.lp.gz,900,6.78763,5.61551
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.6.schur.lp.gz,900,0.784,1.60515
ASPExtended/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=10.sm.gz,214.779,113.996,711.734
ASPExtended/Sokoban-Hard/handmade_soko047.lp-17-967.sm.gz,900,352.993,900
ASPExtended/HamiltonianPath/gryzzles.36.lp.gz,745.615,0.0841181,1.0438
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g2_s6.dlv.dat.lp.lp.gz,0.015258,0.0221129,0.036101
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-200/lp.200.00700.9.gz,12.6368,0.624307,0.386873
ASPExtended/laby/laby_13_13_03.lp.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g6_s5.dlv.dat.lp.lp.gz,0.20734,0.090661,0.406344
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/dimitri_yorick.59.steps.8.asp.gz,5.69858,0.212765,0.323808
ASPExtended/SolitaireForward/solitare_forward_t21.lp.lp.gz,3.1464,0.103654,0.655042
ASPExtended/WeightedSpanningTree/201_rand_30_140_1147035578_0.gph.lp.gz,12.1221,0.295851,1.21767
ASPExtended/pigeon/instance_p12h11.lp.sm.gz,381.339,496.453,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Hashiwokakero/hashiwokakero-size23-puzzle9.gz,31.0963,11.6247,900
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_11.lp.gz,900,0.614472,900
ASPExtended/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,900,552.623,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g6_s5.dlv.dat.lp.lp.gz,24.5664,0.079837,0.728398
ASPExtended/Sokoban-Hard/handmade_soko018.lp-21-20100.sm.gz,900,900,900
ASPExtended/laby/laby_15_15_04.lp.gz,900,7.68688,227.527
ASPExtended/Sokoban-Hard/handmade_soko042.lp-13-321.sm.gz,900,66.9447,241.08
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.15.x.15.b.10.a.30_sat.data.gz,4.67998,8.08993,6.51331
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.37_6.lp.gz,225.105,14.5408,33.668
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SolitaireBackward/solitare_backward_t38_p39.lp.gz,0.188047,0.054018,0.118435
ASPExtended/planning/coins/coins07.lp-24-760.sm.gz,900,648.742,396.294
ASPExtended/laby/laby_18_18_19.lp.gz,900,16.0816,39.851
ASPExtended/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,900,900,900
ASPExtended/laby/laby_14_14_10.lp.gz,900,23.0147,190.507
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g3_s3.dlv.dat.lp.lp.gz,900,0.0583431,0.46744
ASPExtended/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,900,900,900
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.36_6.lp.gz,53.4025,10.8534,2.6461
ASPExtended/planning/coins/coins13.lp-23-1847.sm.gz,900,402.027,900
ASPExtended/planning/dispose/p03_02.lp-20-20100.sm.gz,900,900,146.961
ASPExtended/laby/laby_15_15_18.lp.gz,900,20.8715,900
ASPExtended/Sokoban-Hard/handmade_soko027.lp-18-3438.sm.gz,900,631.973,900
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=19-height=19-density=0.01-run=3.gz,0.137114,0.0395139,0.0871271
ASPExtended/planning/comm/p14.lp-36-1407.sm.gz,900,259.815,900
ASPExtended/laby/laby_14_14_17.lp.gz,900,46.7425,113.313
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_20_20_04.lp.gz,900,48.2155,165.644
ASPExtended/SchurCompetition/15.20.schur.lp.gz,900,24.1642,121.363
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RandomNonTight/n50-unsat-b16.lp.gz,22.5434,2.64162,3.19497
ASPExtended/hardwareASP/hard_inst_6_12_26485.gr.gz,900,900,20.173
ASPExtended/gridpuzzle/heyawake-6.lp.lp.gz,2.93618,0.520604,1.98085
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g3_s4.dlv.dat.lp.lp.gz,27.1309,5.68371,0.176668
ASPExtended/ASP-Comp-2007-Lparse/SLparse/BlockedN-QueensCompetition/156.48.1960.36.1721305339.dat.data.gz,21.5269,5.94947,13.6336
ASPExtended/hardwareASP/hard_inst_12_7_2539.gr.gz,900,900,201.658
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g6_s2.dlv.dat.lp.lp.gz,0.0734269,0.048232,0.110836
ASPExtended/Sokoban-Hard/handmade_soko042.lp-16-20100.sm.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g6_s3.dlv.dat.lp.lp.gz,0.0320509,0.0266271,0.094605
ASPExtended/RicochetRobots/rr02-06.sm.gz,900,33.3852,21.8478
ASPExtended/laby/laby_13_13_16.lp.gz,1.40243,0.517571,4.21079
ASPExtended/HamiltonClumpy/20/clumpy-20x20_07.sm.gz,900,0.194878,3.46824
ASPExtended/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,900,132.554,900
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_14.lp.gz,900,0.589667,0.501193
ASPExtended/SolitaireForward/solitare_forward_t28.lp.lp.gz,900,0.696227,0.885119
